Stance	text
AGAINST	its a miracle suddenly #democrats dont mind having someone who voted for war
NONE	thank you so much for s and favs eloisa and thomas #wakeupamerica #semst
AGAINST	great day in emetsburg meeting with #hillaryclinton supporters and learning more about important issues in palo alto county #semst
AGAINST	#hillaryinnh is like adolph hitler in a synagogue #tcot #uniteblue #ctot #semst
FAVOR	had more twitter followers then all four major republican candidates bush rubio paul cruz combined #semst
NONE	love it it happens in my world to #semst
FAVOR	i really need my new shirt to come in meeting some people at the brewery same night as a bernie meetup there #semst
AGAINST	hillarys campaign raised million of all donations were or less this is a record beating obamas record in #semst
AGAINST	im thinking #hillary throws #chelsea under the bus to end #foundation firestorm #clintoncash #thegreatergod #election #semst
AGAINST	i support bernie on account usa needs a new direction but if he loses in primary ill support hillary clinton #sanders #semst
AGAINST	did you feel same about #billclintons latest assault of teen girl #hypocrite #hillaryclinton #hillaryno #semst
AGAINST	thats right #semst
AGAINST	hillary stop pretending you were supporting the lgbt people when you opposed them until you are a lying conniving human #semst
AGAINST	r u desperate or what rd hillary tweet on my timeline day not gonna vote u #semst
FAVOR	the whole #world is supporting you #semst
FAVOR	dont you someday want to see a well qualified candidate by the president of the united states #reflectinghillary #semst
AGAINST	end lawless #clintonfoundation jail butcher of #benghazi #arrest rapist #billclinton #hillaryclinton
FAVOR	maybe a woman should be president #semst
AGAINST	there she is pant suite hillary to hide those thighs #hillarysdonors #hillarysbigannouncement #benghazi #obama #semst
AGAINST	i am a crookand i like it like it yes i do #hillarycampaignslogan #wakeupamerica #stophillary #specialreport #semst
NONE	perfect definition of jibberish #uniteblue #semst
AGAINST	make sure to make it to the brew house in pella ia tomorrow to meet with supporters #semst
FAVOR	#mamahillary is making the case here just exclusively how to deal with complex social issues #cnn #bbc #mamaclinton #semst
AGAINST	her name is rio and she dances in the sanaaaaand whoooo #tcot #semst
NONE	whos ready for a day of action i know i am #fellowssc #semst
AGAINST	insurgent what will happen if hillary becomes dictator in chief #semst
FAVOR	headed to chester sc for a big hillary canvass join me wylie park #semst
AGAINST	todays number is thats how many years old jesus was when he learned to ride a bike pretty col dude #uswnt #proudmom #semst
FAVOR	literally the greatest video i have ever seen #semst
FAVOR	lets bring prosperity to the line workers to the kindergarten teachers #inspiredbyhillary #semst
NONE	sir sory mae bi bharat mol ka hu par my hart is for democraet and #semst
FAVOR	 its oficial hillarys running for president says her campaign chief excellent #semst
NONE	is there a govt restart button someone needs to push that thing #rememberbenghazi #patriotswillrise #semst
NONE	he is what he is and it doesnt resonate with minority and black voters #semst
AGAINST	can help cuckold conservatives win in more cuckoldry please #christie #donaldtrump #uniteblue #p #semst
AGAINST	whoever is up now let it be known that support for #marcorubio never sleeps we promote the #newamericancentury #texas #tx #semst
AGAINST	i got it i got it a hillary accomplishment shes managed to stay out of prison despite a year crime spree #tcot #ocra #semst
FAVOR	yes i can and will #semst
FAVOR	a black presidenthealthcare all marriage equalitywhats nexta woman presidentdamn right #scotus #marriageequality #semst
AGAINST	cant even manage and she wants to be #lol #semst
AGAINST	so i believe andrew fastow beat you to the we made mistakes as many organizations of our size do excuse #semst
AGAINST	you have proven your dishonesty once again in flip flopping on this issue people know you were opposed before #semst
NONE	remember when millions of gwbushs emails went missing or deleted re iraq war and nobody had a hearing yawn #semst
AGAINST	a proper introduction of hillary clinton should begin with five words will the defendant please rise #whyimnotvotingforhillary #semst
AGAINST	do you stand for #billclinton assaulting teen girls to #readyforhillary #hillaryclinton #clinton #semst
AGAINST	compassion the new frontier hillary will go where shes never gone before shell need a village a comittee #semst
FAVOR	we need to reestablish a #global system dominated by love and afection have #moralhumane 
AGAINST	#stephens begged for his life is begging for ur vote #notachanceinhell #semst
AGAINST	will be the nominee for the democratic party period and shes gonna win the presidency to #sorrybernie #semst
AGAINST	if i run for ofice this will be my original logo m #libertynothillary #hillno #tcot #uniteblue #semst
AGAINST	#christie you cant claim #bridgegate wasnt your fault when you were the man behind the wheel #gop #teaparty #tcot #dem #semst
FAVOR	i bet that is thee best choice for president in shes the next best one for the people #vote #semst
NONE	does have any grasp on reality i need more than characters to address someone as naive as this man #semst
AGAINST	shocked she didnt burst into flames #wakeupamerica #makeamericagreatagain #semst
AGAINST	hillarys new campaign slogan is hillary nothing to hide but the truth #tcot #wakeupamerica #semst
AGAINST	i think our country is ready for a female pres it cant ever be hillary
AGAINST	yes hrc subject dbl standard smh come on u knew donations would b scrutinized spun
FAVOR	it should be illegal for an employer to discriminate against their workers #equalityforall #semst
AGAINST	#berniesanders is running for president dont the #democrats already have one really old guy running #semst
NONE	if youre the best your side has to ofer we have nothing to worry about slick #semst
NONE	sen kaine dva on #scotusmarriage what a great victory #semst
AGAINST	hillary clinton for ambassador to isis #semst
AGAINST	why is there no outrage about all the smoke mirrors w this candidate are you hiding hill #spillhill #semst
NONE	great convo last night w great connections in #waverly on my #turf #fellowsia #comittocaucus #semst
AGAINST	cant even manage and she wants to be #lol #wakeupamerica #stophillary #semst
AGAINST	how can she live with herself #benghazi #semst
FAVOR	on the contrary i am happy she will win i enjoy seeing liberal cities burn go #semst
AGAINST	can anyone name the jobs #hillaryclinton has been responsible for creating even her security is an entitlement #semst
NONE	without the blacks and minority voters no wont happen #semst
AGAINST	she will be a #centerhitler #semst
FAVOR	as much as poll numbers have jumped i still have hillary winning the dem nomination #semst
AGAINST	this is how gop needs to be handling campaign not attacking each other but showing all hillary fails #uniteright #semst
AGAINST	i hear the peter gunn theme shes going to kick some serious gop ass #semst
AGAINST	i guarantee hillary could care less about black rights if obama did blacks wouldnt be in the same predicament still #semst
NONE	a bodycam on every cop private servers for cabinet secretaries #semst
NONE	ceo pay the target for election from someone who makes more than most ceos but you drank the kolaid
FAVOR	#freedomjusticeequalityeducation for innovation and development to make #happylife i utopia
AGAINST	exactly what i dont want to see happen in america #semst
AGAINST	is not qualified bc he eats in snacks bc of d corruption of #bridgegate a big fat bully #semst
AGAINST	denial it works for hillary why not the mayor of #baltimore #democratliesmatter #semst
AGAINST	hillaryclinton next up for legalization your pet goat or your #pedophile neighbor dating the year old next dor #semst
AGAINST	im glad that you will now slice all round #semst
AGAINST	so youre used to the calling for your approval before running a story #likehillary #hillaryemails #semst
NONE	why is it that your clothing line is made in china can u say lier pants on fire #morningjoe #unitedblue #semst
AGAINST	yes do tell us name one of her accomplishments #semst
FAVOR	just met an awesome supporter on the cx bus he said hillary is one strong woman and we need that for our country #fellowsnv #semst
NONE	so thankful for all of the volunteers who joined us at bliss studio in fairfield tonight #rockstars #semst
AGAINST	#askbobby would you blame an obscure film maker for the death of #usambassador in #benghazi like #semst
FAVOR	#lovewins on the day i get my hillary gear #yas #pride #semst
NONE	amazing turnout emotional crowd  if agree love wins #fellowsnv #semst
NONE	probably not perfect for everyonewhich i think is great but this is the beginning of a conversation
AGAINST	 democrats are red obama is a comunist im a true patriot so stop hillary #tcot #semst
FAVOR	awesome video vote for chelseas mom #semst
AGAINST	open mouth reveal heartmargaret sangerarchitect for black genocide #hillarysowhite #semst
AGAINST	support #independent #berniesanders because hes not a liar #potus #libcrib #democrats #tlot #republicans #wakeupamerica #semst
AGAINST	free market capitalism is americas best friend because of constant pressure to innovate use resources eficiently #semst
AGAINST	the people came to see hear hillary not the press obstructing their view #semst
AGAINST	like i tweeted you way back when #aca software can be fixed but gop strategic mistake of repeal cant be fixed #semst
AGAINST	the guy in the multicolored shirt loks chi as fuck #semst
FAVOR	laughing at the republican party the best they can ofer is #donaldtrump and #jebbush #hillaryclinton has got this #semst
NONE	fine unethical or illegal quid pro quo uranium deal works for me #semst
AGAINST	i didnt realize #paytoplaydiplomacy was such a big hit #semst
FAVOR	are you kidding meleave her to focus on issuesthe next prez #semst
NONE	that doesnt leave much to talk about then does it #semst
AGAINST	what are you afraid of if you cant answer questions from the press why do we want you as potus
FAVOR	its monday nightdo you know where your hillary supporters are in rock hill at our amazing phone bank come joinhillaryforsc #semst
AGAINST	broke as in dead broke elitist nauseating get behind the rope hateful arrogant z ideologue someone else add z #semst
AGAINST	#hillaryclinton is hiring #monsanto lawyers to help her become president the next president shouldnt be aided by monsanto #semst
AGAINST	the most revealing part about hillarys released emails is that theyre pretty much as boring as mine #nofriends #semst
AGAINST	it is ofensive when the mexican flag flies on us soil california state capital #lovewins #univision #foxnews #donaldtrump #semst
AGAINST	the kind of gov that liberals promise you can only be achieved and sustained with a conservative government #heatwave #tcot #semst
NONE	how many men are getting their dicks sucked daily in congress etc and no one gives a shit #semst
AGAINST	cant even manage and she wants to be #lol #wakeupamerica #stophillary #semst
AGAINST	secret clinton docs gee what a surprise #semst
NONE	tolerance at its best do as i say not as i do #semst
NONE	not at all i think the statute of limitations has expired plus i can always have a driver ala #semst
AGAINST	totally agree hillary is an incompetent scandal ridden phony #semst
FAVOR	 hillary for the win #semst
NONE	wtf this just keeps getting crazier #semst
FAVOR	 because i want young american women to be able to be proud of the st woman president #semst
NONE	last week life obamacare gay marriage today death air pollution lethal injection elections matter yall #scotus #semst
NONE	lets shatter the glass ceiling #vadems #semst
AGAINST	since trickle down economics has failed when was the last time a por person created jobs #semst
NONE	my liberty depends on you being free to president obama #semst
AGAINST	night sleep tight dont let hillary bite says nightmares is all i say #semst
FAVOR	was asked by to help with her campaign gladly excitedly accepted #semst
NONE	gay marriage is a minor setback for fox news tune in for a full collapse on november lots of tears and broken hearts #semst
AGAINST	hillarys campaign events are scripted dog pony shows designed to shelter her from vetting b the coronation #semst
FAVOR	sending u gay bear love from chicago #hillarymypresident #semst
AGAINST	million bogus followers on twitter #whyimnotvotingforhillary
FAVOR	this is not her first time at the rodeo doesnt care who likes her or not this woman is on a mission #tough #semst
AGAINST	i notice that you didnt condemn the lawless actions of the rioters #semst
NONE	come visit me at the jeferson county fair representative curt hanson will tell a joke and ill tell a story about why vote #semst
AGAINST	stop raising taxes and let people keep more of their wages #libertynothillary #standwithrand #semst
FAVOR	republican candidates continuing to spread hatred and alienating the voters hillary wins #lovewins #mikehuckabee #rubio #semst
NONE	apple and walmart made in china why does our country continue to sell us out to china in every way possible #applemusic #semst
AGAINST	hillary clinton keeps sending me emails and when i try to unsubscribe i get an error message this is cancer #semst
FAVOR	getting another bumper sticker because #lovewins and just wasnt enough #semst
AGAINST	chris christie for president hahahahaha i dont think so #clinton #hilary #semst
NONE	tok me a minute to realize where this came from #semst
NONE	to da honies gittin money playing #bleep words like dumies #poppa #semst
AGAINST	norman hsu illegally donated to there is evidence he worked for china white house for sale #semst
FAVOR	come on iowa for better usa and the row #semst
AGAINST	so glad has announced his candidacy fits right in with all the other qualifies republicans on the list #semst
NONE	#americadeadbrokeslowly slowly china wants the yuan to replace the us dollar as the worlds new global currency #semst
NONE	also i finally moved to today will be much easier to get around going forward #moving #semst
FAVOR	to many women in to many countries speak the same language of silence hillary clinton #hillarycliton #hillarywomen #semst
AGAINST	hilly barrys blody benghazi bambozle #hillaryicecreamflavors #tcot #wakeupamerica #semst
AGAINST	obama give americans oveime pay republicans give americans welfare checks #tcot #uniteblue #semst
NONE	thanks for the follow #thehrcsupervols for #semst
AGAINST	now that #hillary is raising money like an incumbent president can we stop pretending that she wont be the nominee #semst
AGAINST	do america a favor if you feel you must vote for a woman candidate vote for #carly who at least has integrity unlike #semst
AGAINST	hajaja how much are you going to charge them #nohillary #semst
FAVOR	i bet leslie knope would be so happy about #semst
FAVOR	ive been doing my reading and i do have to to say im wildly impressed by hillary clinton #semst
AGAINST	because im against comon core comon croks and comon lies #nohillary #stophillaryclinton #whyimnotvotingforhillary #semst
FAVOR	im proud to announce i support #hillaryclinton #semst
AGAINST	since #snl aint that funny anymore please run for president if even just for the hilarious debates between you #semst
AGAINST	#whyimnotvotingforhillary she calls education a nonfamily enterprise #imcomitteddefeathillary are you #ncpol #semst
AGAINST	do you know what would really piss off runs against her lmao #wakeupamerica no longer is #semst
AGAINST	hillaryspeak campaign rhetoric is going to be the death of me #semst
AGAINST	will #pervert #billclinton be there if winner is teen girl #hillaryclinton #democrats #liberals #tlot #gop #semst
NONE	forgive #cherylrios of her stupid coments about women being president she will blame it on that time of the month anyways #semst
AGAINST	hillarys new campaign slogan hillary nothing to hide except the truth #tcot #ccot #semst
AGAINST	my birthday is on july th if anyone needs a gift idea #chillaryclinton #semst
FAVOR	gay rights are human rights and human rights are #gayrights #hillaryforamerica #semst
AGAINST	one thing thats painful is the mindless minutiae her strap hanging clingons force her to endure #huma #semst
AGAINST	is the only honest voice of the and that should scare the shit out of everyone #semst
AGAINST	 if hillary is elected i have my transition team together to smothly move me from a racist to a sexist
FAVOR	couldnt run his way out of a paper bag let alone beat #hillaryclinton go home chris u r drunk #chrischristie #semst
AGAINST	hillary needs to go to a sheetz gas station after pm to see the real america #semst
AGAINST	 republicans everywhere are loking for someone to lead a leader not a liar #semst
AGAINST	shes to old to understand the internetthat she can be fact checked
AGAINST	#hillarysaccomplishments being a total clusterfuck at anything she does #readyforhillary #uniteblue #topprog #tpot #libcrib #semst
AGAINST	#comoncore another brilliant idea supported by a #bush #nomorebushes #semst
AGAINST	operating a shredder now is way more adept at using that #wakeupamerica #tcot #ohhillno #semst
AGAINST	super out of touch and stupid please go away #nycpride #nyc #semst
NONE	she didnt even answer with a complete sentence lol #legend #semst
AGAINST	hillary will get past the primaries cause dem voters dont think she can do any wrong but she will be beat in november #semst
NONE	march ohio is holding our primaries the date is subject to change #ohio #ourchampion
AGAINST	we love joe and berniebut they are to oldthey would end up a #oneterm president #semst
AGAINST	the spatula seems appropriate given that it can be used to easily flip positions if the heat gets to high #semst
AGAINST	lied about the cost of the gala she was fined for it but if it were theyd be in jail unfit for ofice #semst
AGAINST	if hillary will lock americans in classroms during her campaign shell have no problems locking us all up whenever she wants #semst
NONE	didnt think about that dont think id ever vote for someone with dual citizenship cant believe its legal #bernie #semst
AGAINST	thank you so much for s #wakeupamerica #semst
AGAINST	will not let our enemies take advantage of us like obama is doing hillary will do #newamericancentury #semst
NONE	what a huge win for america today is absolutely historic #equalitywins #scotusmarriage #semst
NONE	federal govt social spending of budget federal govt defense spending of budget something is definitely wrong here #semst
AGAINST	that god for global warming melting icebergs never gets prosecuted for her crimes #liberals #semst
AGAINST	cant even manage and she wants to be #lol #semst
AGAINST	cant even manage and she wants to be #lol #wakeupamerica #stophillary #semst
AGAINST	wow shes one to talk #semst
AGAINST	she is as bad or worse possibly than #obama and she will continue to break laws as if she is invincible #semst
AGAINST	hillary doesnt want to put anyone in prison anymore obviously worried about her own future
NONE	apparently putting cocaine in someones butthole and then waiting for them to fart in your face is the wrong way to get high #semst
AGAINST	a rainbow logo did u know only of the us is gay census #whyimnotvotingforhillary #semst
AGAINST	technically a president with raging hormones could refer to estrogen testosterone or anabolic steroids #iblamepublicschols #semst
AGAINST	#hillary tok a #hypocriticaloath with a vow to do harm to all that cross her are you #readyforhillary #gop #semst
AGAINST	the only way i support hillary was if elizabeth warren ran or karl marx was running # #clinton
AGAINST	cant even manage and she wants to be #lol #wakeupamerica #stophillary #semst
AGAINST	hillary lies yet people still desire her as the president of the united states #sad #semst
FAVOR	the only intelligent choice for usa is hillary clintonyou can not aford to stay home you must vote and vote #uniteblue #semst
FAVOR	marriage equality a constitutional right wot #hrc #hillaryclinton #readyforhillary #vote #hillaryfor ##mpotus #semst
AGAINST	 nd tweet#potus candidates #guncontrol read articleesp #jebbush make #gunviolence worse #gunsen #semst
FAVOR	my dad told me hes voting for hillary im so proud lol #semst
FAVOR	hillary is killing it so far on the trail shes finally showing her personal side and i think it will benefit her profoundly #semst
NONE	yes you make me proud socialism is the answer which leads to comunism we will succeed #semst
AGAINST	in clinton foundation collected m and spent m on direct aid in they raised m and spent m on direct aid #semst
AGAINST	big booty bitches big big booty bitches #semst
AGAINST	#ineedmeninist because is running for presidentdo i need to say more #semst
NONE	marijuana marijuage equality coincidence i think not #semst
AGAINST	folks this is what happens when liberals are in control all hell breaks lose had enough yet #semst
AGAINST	how could anyone vote for that woman #semst
NONE	i can vote in after all ayyyyyyyyyy #semst
AGAINST	hillary campaign will shortly announce that sanders was born in canada yeah thats it #semst
AGAINST	well strung is what should happed the next time these hillaryloving ass douches encounter some trees #redeye #semst
AGAINST	is a eric holder making figures in the financial industry he protected from prosecution yet why do libs love ers #semst
AGAINST	so tht will never erase their support of doma silence on #lgbt #lgbtq rights until it is politically aventageous #semst
AGAINST	i suspect hillarys scoby do tour is being used as a distraction from servergate et al #noobamathirdterm #semst
AGAINST	why is hillary lying again about something news worthy whats news worthy is if she doesnt lie about something #semst
NONE	 huge cheer for universal child care and early childhod education #semst
AGAINST	obama climate change or bush who to blame hillary right wing conspiracy in baltimore #balitmoreriots #semst
AGAINST	report shows us state department cannot locate of hillary clintons private emails not so fast hillary #semst
AGAINST	of course it was shell be handled every step of the way they cant risk her unscripted #semst
AGAINST	that woman is so corrupt she cant even have a truthful thought #semst
AGAINST	 follow if you stand against hillary in #semst
