0	jar	Espero que se dé tanto de culpa contra los alcaldes que malversan dinero público para sus fines políticos 	FAVOR
0	jar	pardodevera Bueno el año pasado Arrimadas dijo q no se sumaban porq era una mani anticapitalista cuando vieron el alcance rectificaron en el fondo los 3 son igualitos Todo lo que sean derechos  a la derecha la causa alergia ellos prefieren esclavos sumisos y al otro lado negreros	FAVOR
0	jar	La gestación subrogada responde a una demanda que los hijos sean como nosotros con el mismo color de piel   por JnnDiaz 	NONE
0	jar	EspejoSaavedra se va a Madrid con Arrimadas y Carrizosa sigue en el Parlament 	NONE
0	jar	A los catalanes no indepes nos han abandonado AlbertRivera  marianorajoy  sanchezcastejon   Y por lo que escucho también InesArrimadas   Lo siento pero le importamos a los políticos una mierda  Dicho esto cómo lleváis la vida por España	NONE
0	jar	Que Fairy ni qué ocho cuartos No hagáis caso Es una trampa para despistar Recordad que hoy juega el Mandril contra el Ajax  Hoy todo el mundo con el Ajax no con el Fairy  😂😂😂😂💦💦💦 muscluman naxoxan 	FAVOR
0	jar	FF para todas las mujeres en RRSS q peleamos X los DDHH de todas soportando a diario ac0sos  amenazas e insultos NoPasarán SoniaVivasRive3 Encabe5 nurygglez ameliatiganus Elsotis Peich perrafemininja vmm7773 miripunk1 annaprats Relatofeminista  y MUCHAS MÁS ✊ 	FAVOR
0	jar	La primera decisión de Pedro Sánchez como presidente no fue luchar contra los golpistas o bajar los impuestos fue cambiar el colchón de su cama en MoncloaDespués vendría enchufar a su mujer y mejorar el catering del Falcon El 28A los españoles le mandarán a dormir a Pozuelo 	AGAINST
0	jar	RT RousseauCS yosoynaranjito Romeva desde mi punto de vista eres un capullo con  mandato  Golpistas GolpistasAPrisión	AGAINST
0	jar	EugeniodOrs Lumar02 Eugenio no querras que encima de golpistas mentirosos borregos y violentos que encima sepan sumarmadre miasi que les pides tu mucho a esta prole de gente	AGAINST
0	jar	Pero hoy el PPCGirona le regala los presupuestos a Madrenas y sus CDR en Girona Qué venga luego pablocasado dando lecciones de constitucionalismo que desde dentro los suyos dan cancha a los separatistas desde hace años PPactosCDR 	AGAINST
0	jar	RT monicasalvador0 gallifantes Con esa serenidad que tiene es la gota malaya Qué nivel de políticos había ya sabían ellos a quién ten	FAVOR
0	jar	RT jr1saopaulino Cada vez mais me convenço que apoiei a pessoa certa para dirigir nosso país BolsonaroTMJ 	NONE
0	jar	georgebest A partido pasado me atrevo a decir que al final el problema principal es que lo que ocurre sobre el campo es tremendamente meh Últimamente los BarçaMadrid son de nivel chungo como los de los 90 y encima sin tensión alguna 	NONE
0	jar	JFreixer freeredndwild laylap Ja está aquí el independentista de turno que viene a explicarme lo que debo pensar lo que debo sentirme lo que no debo pensar y lo que no debo sentir eso sí són gent de pau	AGAINST
0	jar	Ha llegado ya la hora de la Parada Indefinida de País o esperamos un poco más a ver si nos exterminan  RepublicaCatalana JuicioALaDemocracia	FAVOR
0	jar	Jomateixapunt ladamadeleste naturalmente que noni erc ni podemos  ni PSOE ni Vox pero hoy solo quieren hablar de vox que saco de inmediato al acusa de sus filas 	AGAINST
0	jar	pues eso me has pedido no ser español por razones históricas y yo te lo he concedido  Pero quería decir Cataluña sola vaya genio de mierda encimas hablas español pareces uno de lo corto que eres contestó el indepe Estaba perdiendo la paciencia	AGAINST
0	jar	Si tanto les gusta hablar de los catalanes no indepes que ellos representan que tengan la valentía y la gallardía se demostrarlo y tomen la iniciativa de defendernos cómo es debido Los discurso vacíos no sirven para nada Las palabras se las lleva el viento LaSilenciosaCat	AGAINST
0	jar	Presupuestos PSOE 155  Va fan culo 	FAVOR
0	jar	Si eres españolazo recuerda colgar la bandera española de tu balcón Si eres independentista recuerda la próxima vez que declares la independencia descolgar la bandera española de la generalitat	FAVOR
0	jar	RT napoleonbravo 100 fotos del concierto Venezuela Aid Live en la frontera 	NONE
0	jar	linformatiutve periodistescat Yo viendo las reacciones de los asquerosos totalitarios separatistas lo único que me gustaría es que les tocasen la cresta a los de TV3 cada vez que pongan un pie fuera de Cataluña	AGAINST
0	jar	RT folha Bebianno é demitido e caso dos laranjas do PSL leva à primeira queda de ministro do governo Bolsonaro    	NONE
0	jar	ochoabravo32 CODEXREVISUS berguetanu ElPaco17170917 Argumentosepara Blamitter JordiMasFont JesusFase2 TabarniaSur DavidnGoliat Oletros hlcannibal Morafanova vivi190473 33Joanot mosnunez RAGAFO1 nuriapatona Sam46a VictorTabarnia NarSpaniaTietra DonTenori14 CDRTabarnia FerranAntequera Xipress vlcJI fhaherrera lovenjaire Ibermensch tadeajones88 AlfonsoIXLeon miquiadrover FuzzyLogicfr RafaColono jaralezo JoseCVazquezP Jrgen27307674 jsoriano6 Jafp1966 anguestar Wertyalord1 Julii1985 HugoKutzfek Dadorelguapo XavierVilaTusel FuerzayHonorrrr TrolezSuper victoriah991 peredoba Galahad78 La Merkel se carga su estatuto sus leyes y les monta una persecución mediática con boicot y tenéis una guerra civil en cero coma Qué no me cuentes cuentos  no compares una democracia con el fascismo español ni de lejos España es un engaño siguen los mismos fascistas	FAVOR
0	jar	elsaartadi Eso sícuando el 155 no renunció ni al cargo ni  als diners  Consejos vendo que para mí no tengo Dignidad  destar per casa 	AGAINST
0	jar	EnDirecto Turno del exconseller  Raül Romeva quien ha optado por por responder solo a las preguntas de su abogado  JuicioProces	FAVOR
0	jar	Cuidado Pablo con los chantajistas profesionales Tu antecesor cayo en la trampa y así le fue  Casado se abre ahora a pactar con el PNV al diferenciar nacionalismo de independentismo  vía elcorreocom	AGAINST
0	jar	RT avecesensayo Mensaje de un catalán al resto de españoles no nos dejéis solos  SanchezDimisión	AGAINST
0	jar	RatioVero Ousitotraveller Morafanova papitugrill Manchimusu micosapiens escofetjaume DanVader cositasmartinez Jrgen27307674 77populacho CebaCega1 ElPaco17170917 prosikitobanda Xerxiodpo martinalliue80 Christi36833350 Aurantiacum lgoritme silviayucca Avelimelis Carmatpor massaborrega JuanmaSaez catmyrfree XYEirod Sargantania1 seingantistenes DonTenori14 56Lucas5 OroroPride FreeyellowMarta PeioBasque santsfree Donpinpon2011 RafaelSolsOrtiz GloriaFontLopez inmaben tadeajones88 DavMatMe Cebacega4 homopolitik hedonitt01 Mrmorq isabeldangueira crmontoro PulpoErrante ArmandoBarullo6 LuisLasala1 Madmax16075757 Es muy inquietante encontrar en la  maldita hemeroteca  un gran número de documentos procedentes del nacionalismo catalan con expresiones y simbología fascista y racista 	AGAINST
0	jar	Andaluces y resto de españoles  no hagáis caso a este supremacista  En Cataluña siempre seréis bienvenidos  Cataluña no es de los indepes y lo vamos a demostrar 	AGAINST
0	jar	Los políticos ya no estaban tan tranquilos tras sus fechorías criminales y jodernos derechos y libertades fundamentales la rabia empezaba a generalizarse Año 2019 estando mucho peor y rara vez hay un escrache Siempre tiran de la  izquierda  del régimen para calmar las calles	FAVOR
0	jar	okdiario Y que tú que fuiste expulsado de ese equipo no te acuerdes Supongo que lo haces por si tus méritos futbolísticos no llegan a ser suficientes que lo compensen con tu fervor indepe No Pues ya verás que bien te irá	FAVOR
0	jar	RT jordiPuignero Sr Rey del  a por ellos  apelar a la ley sin respetar la democracia tiene un nombre dictadura 	FAVOR
0	jar	Esta gentuza de la extrema derecha quiere una guerra civil en las calles hay que hacer un cordón sanitario ya contra el fascismo Todos a una contra esta manada de corruptos mafiosos y fascistas 	FAVOR
0	jar	Rivera convoca una manifestación contra Sánchez y su bajada de pantalones ante los independentistas y tachán Invita a VOX a sumarse CiudadanosCs no es el partido que vota en Barcelona junto a ERC para crear un cordón sanitario contra voxes	AGAINST
0	jar	Mas reporteros DEVASTANDO dos coches mas de la GC ya van 4  con dos fotos mas ya tendreis 8 uno mas que el Fiscal FornAcusa ThisIsTheRealSpain FakeTrial GlobalSpain Devastados 	FAVOR
0	jar	Es brutal Qué desesperado está el Fiscal Zaragoza qué papelón Qué vergüenza que lleve Jordi Sanchez 400 dias en prision por 4 pegatinas en un coche QUE NI SIQUIERA PEGÓ  ÉL   MARCHENA ACABA CON ESTA FARSA   juicioalproces JuicioFarsa 	FAVOR
0	jar	severoccoo paubassets LorenRiderJ AndresQuerol RosaSans qfornes teresacserrano MigBull miqueltarresv doarna57 jcachinerot mpulidogu Eso os pasa por pagafantas dejad de lamer el culo a los indepes y dedicaos a defender a los obreros que la mayoría no son indepes	AGAINST
0	jar	Acr2808 dCIDEpartido nitritosodio Lo puedes ver en 24htve  y hasta la saciedad en los principales telediarios de todas las cadenas pero tú sigue con tu mantra indepe de victimismo barato FakeNews	AGAINST
0	jar	🔹Todo indica que Rivera ultima el salto de Arrimadas a Madrid Hay que miedito tiene el globalismo de perder España   Soros pondrá toda la brasa en el asador QueNoTeEngañen elecciones2019votoderechas   	AGAINST
0	jar	Rivera  Malú Arrimadas  Waterlú Carrizosa  Whiskylú Cañas  Cañas coño	FAVOR
0	jar	Los que se crean el discurso de este partido debería ir a clases de lectura de primero de primaria y a unas extraescolares de comprensión lectoradevolver la autonomía eliminandola 155 más duro e indefinido es devolver la autonomía FelizLunes MarcaPP  	FAVOR
0	jar	La derecha PPopular y CiudadanosCs  y los independentistas Pdemocratacat y EsquerraERC se cargan los presupuestos más sociales unos presupuestos que necesitan Catalunya y el resto de España Los intereses partidistas han primado sobre los intereses de la ciudadanía JMA	AGAINST
0	jar	Alguno dice que el Gobierno no hizo ninguna cesión a los separatistas el traslado de los presos a Cataluña la rebaja de la acusación de la Abogacía del Estado levantamiento del control financiero a la Generalitat reapertura de embajadas el relator 	FAVOR
0	jar	la famiglia pallavicini gobiernan la colina del palatino en roma y q proviene ofialmente de la era de la república veneciana 	FAVOR
